requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-01435,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8698,"Pointers shall resolve to immutable or integrity-verified revisions. Recursive checkout behavior, credential requirements, private dependency access, and failure handling shall be documented and tested. A missing external repository shall fail visibly rather than cause substitution from an untrusted source.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01436,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8700,Submodules and similar mechanisms shall not be used to evade repository boundaries or provider access controls. Each governed external repository remains registered and independently owned.,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01437,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8702,"Vendored source shall be separated from internally authored source and include origin, version, license, modifications, integrity, update procedure, and vulnerability monitoring. Local modifications shall be reproducible and reviewable.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01438,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8706,"Generated files shall be tracked only when required for consumer usability, release reproducibility, review, bootstrapping, compatibility, or environments that cannot run the generator. The Repository Profile shall define whether generated outputs are committed, built on demand, or published only as artifacts.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01439,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8708,"Every governed generated artifact shall identify its generator, generator version, authoritative inputs, output scope, and regeneration command or process. Regeneration shall be deterministic where feasible. Unexplained differences between committed output and regenerated output are defects.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01440,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8710,"Automation shall not rewrite broad repository content, dependency resolutions, formatting, documentation, or generated assets without a reviewable change and defined ownership. Automated updates shall use dedicated identities and remain subject to branch, review, quality, security, and evidence controls.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01441,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8712,"Machine-generated changes shall not alter architecture, policy, permissions, protected settings, migrations, releases, or customer-facing commitments without the normal approval process. Automation output is a proposed change, not an accepted change.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01442,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8716,"Source repositories shall not serve as general binary or artifact storage. Compiled output, package bundles, container layers, installers, media, datasets, database dumps, logs, coverage archives, and temporary exports shall be stored in approved artifact or data systems unless the Repository Profile explicitly requires a small governed binary.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01443,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8718,"When binary content is necessary, the repository shall define purpose, source, license, classification, size, integrity digest, update process, review method, retention, and distribution. Large-file extensions or external object stores shall be configured with access and recovery controls consistent with the repository.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01444,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8720,Binary changes shall not bypass review because their diff is opaque. Reproducible source or independent verification shall establish the artifact's provenance. Signed release artifacts belong to the governed release system and shall not be substituted by an arbitrary repository upload.,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01445,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8722,"Repository and provider size limits shall be monitored before they impair clone, backup, recovery, security scanning, or developer workflow. History rewriting solely to reduce size is a destructive operation and requires controlled migration, preservation, communication, and validation.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01446,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8726,"Repositories shall not contain live secrets, private keys, access tokens, passwords, recovery codes, signing material, customer credentials, production configuration secrets, or other reusable authority. Ignore rules, private visibility, encryption at rest, and later deletion do not make secret storage acceptable.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01447,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8728,"Preventive controls shall include local detection where feasible, server-side secret scanning, push protection, review, least-privilege credentials, and approved secret injection. Detection patterns shall account for known formats and contextual high-entropy material without assuming that pattern matching is complete.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01448,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8730,"Suspected exposure requires immediate containment, credential revocation or rotation, history and clone assessment, provider and log review, incident classification, and evidence. Removing the current file or adding it to ignore rules is not remediation. History rewriting may reduce disclosure but cannot make an exposed secret trustworthy again.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01449,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8732,"Repositories shall also exclude personal data, customer content, production exports, incident evidence, source credentials, regulated records, and proprietary third-party material unless the repository is specifically approved for that data class and the inclusion is necessary, minimized, access-controlled, retained, and lawful.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01450,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8734,"Examples, fixtures, screenshots, documentation, and issue templates shall use synthetic or approved sanitized data. Redaction shall be verified; visual masking or extension change is not sufficient when underlying content remains recoverable.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01451,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8738,"Repositories may contain non-secret configuration schemas, safe defaults, example configuration, policy definitions, and deployment templates. Environment-specific values shall be supplied through governed configuration management. Production credentials and sensitive environment values shall never be committed.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01452,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8740,"Configuration files shall identify scope, schema, owner, default behavior, and precedence. Sample files shall be unmistakably non-production and shall not encourage disabling security. Local override files shall be ignored by default unless the profile intentionally tracks a safe shared configuration.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01453,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8742,"Separate repositories shall not be created solely to represent development, test, staging, production, region, or tenant configuration when a governed configuration mechanism can maintain separation. If legal, customer, security, or operational requirements require separate repositories, the boundary and synchronization model shall be documented.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01454,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8744,Infrastructure and policy repositories shall protect environment promotion and deployment authority through Sections 4.7 and 4.8. The presence of configuration in a repository does not grant deployment permission.,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01455,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8748,Every repository shall have an explicit rights and licensing classification. Public repositories require an approved license and contribution model. Private repositories require a proprietary-rights statement or equivalent organizational control where appropriate.,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-01456,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:8750,"Third-party code, examples, documentation, fonts, images, models, datasets, schemas, and generated material shall have recorded source, version, license, attribution, modification status, distribution obligations, and approval. Absence of a license is not permission to use or distribute.",NONE,NONE,MISSING_DOCUMENTATION
