requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-00357,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1588,"Authority is minimal and short-lived. Approval for a broad business objective does not produce unrestricted technical access. A multi-step proposal may use one bounded capability set or several step-specific capabilities according to policy and risk, but each Tool Gateway invocation must fall within current scope. Authority issuance failure, unavailable capability infrastructure, invalid references, or an already expired approval prevents progression to execution.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 8: Constrained Authority Issuance,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00358,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1594,"The Task Orchestrator dispatches the authorized operation to the Tool Gateway, never directly to a tool adapter or enterprise resource. The Tool Gateway verifies the current task state, tenant, worker identity, capability, operation, target, parameters, validity, limits, and required evidence readiness for every invocation. Unknown tools, path escape, target drift, parameter expansion, expired authority, revoked capability, or an operation not represented in the governed plan is denied.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 9: Isolated Execution,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00359,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1596,"The operation runs in the isolation boundary required by policy and risk. The worker receives only the approved workspace, network access, processes, resources, adapters, and late-bound credentials. Material commands, operations, outputs, side effects, errors, artifacts, and state changes are correlated to the task and capability. Credentials and protected data are not copied into general logs, plans, or evidence payloads.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 9: Isolated Execution,NONE,MISSING_IMPLEMENTATION
ILATEN-00360,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1600,"Runtime success is not inferred solely from a process exit status, adapter response, or worker report. The execution outcome distinguishes completed, failed before side effect, failed after known side effect, partially completed, cancelled, timed out, and indeterminate. Artifacts and external target state are captured or referenced at the level required for validation and reconciliation.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 9: Isolated Execution,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00361,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1604,"The Validation Pipeline receives immutable references to the context, governed proposal, execution result, material artifacts, external state where required, policy obligations, acceptance criteria, and validation rule-set version. Validation is performed independently from the reasoning component, Tool Gateway adapter, and worker that produced the result. The producer cannot select a weaker rule set, suppress a failed rule, alter the input under review, or self-certify compliance.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 10: Independent Validation,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00362,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1606,"Rules execute in the required order and produce explicit evidence. Depending on the task, checks may address structure, function, security, policy compliance, code quality, tests, artifact integrity, target state, side effects, data constraints, and delivery readiness. A mandatory-rule failure yields a failed or otherwise non-acceptable validation status even when other checks pass.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 10: Independent Validation,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00363,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1608,"Validation failure does not authorize the executor to repair the result autonomously. If remediation is permitted, the defect and failed evidence become inputs to a new or renewed proposal. Any remediation requiring tool use must pass the applicable context, policy, risk, approval, authority, execution, and validation stages. A waiver, where policy permits one, is a separate attributable decision with scope, rationale, authority, expiry, and evidence; it is not deletion or reclassification of the failed check.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stage 10: Independent Validation,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00364,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1612,"Acceptance and rejection are explicit control decisions. The applicable acceptance rules evaluate validation status, policy obligations, evidence completeness, unresolved defects, approval conditions, artifact integrity, and any required accountable human disposition. The Task Orchestrator records the result and advances the state but cannot transform a failed mandatory condition into acceptance.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stages 11–12: Disposition, Delivery, and Closure",src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00365,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1614,"Rejected or unresolved output is not delivered through the normal controlled-delivery path. It may be retained in a restricted review or evidence location according to policy, but its presence must not be presented as a successful task outcome. A rejected result may lead to closure, defect handling, incident response, or a separately governed remediation task.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stages 11–12: Disposition, Delivery, and Closure",NONE,MISSING_IMPLEMENTATION
ILATEN-00366,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1616,"For accepted output, the delivery step revalidates the destination or recipient, delivery method, artifact digest and version, current task state, applicable authorization, classification, and release conditions. Delivery is a distinct side effect and may require its own registered adapter or bounded capability. An accepted result that cannot be delivered remains accepted-but-undelivered or another explicit policy-defined state; delivery retry does not repeat the original execution unless separately authorized.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stages 11–12: Disposition, Delivery, and Closure",NONE,MISSING_IMPLEMENTATION
ILATEN-00367,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1618,"Closure revokes remaining capabilities, terminates or sanitizes worker state, releases bounded resources, confirms required artifact and evidence retention, records delivery and cleanup status, and creates any required review, incident, defect, notification, or follow-up obligation. Closure is successful only when the final state is explicit and evidence continuity is verified. Review may occur after closure, but any resulting corrective action enters a new governed flow rather than rewriting the closed history.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Stages 11–12: Disposition, Delivery, and Closure",NONE,MISSING_IMPLEMENTATION
ILATEN-00368,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1624,Evidence requirements are stage- and risk-specific. Not every payload is copied into the chain; protected artifacts may remain in governed storage while the chain contains integrity-bound references. Evidence completeness is assessed against the expected stage set and task obligations. A task cannot be declared fully evidenced merely because its final result and a terminal log entry exist.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Cross-Cutting Audit and Evidence Flow,NONE,MISSING_IMPLEMENTATION
ILATEN-00369,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1632,| Trigger | Required disposition | Permitted continuation |,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Exceptional Paths and Controlled Re-entry,NONE,MISSING_IMPLEMENTATION
ILATEN-00370,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1636,| Proposal failure or insufficient plan | Fail or request clarification without issuing authority. | A new proposal may be generated from the same valid context or a renewed context where required. |,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Exceptional Paths and Controlled Re-entry,NONE,MISSING_IMPLEMENTATION
ILATEN-00371,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1637,"| Policy denial or ineligible capability | Denied with attributable policy reason. | Only an authorized change to the request, context, policy, or capability eligibility creates a new evaluation; automatic evasion is prohibited. |",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Exceptional Paths and Controlled Re-entry,NONE,MISSING_IMPLEMENTATION
ILATEN-00372,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1648,"Controlled re-entry uses the earliest stage affected by the material change. A formatting-only correction to a proposal may require a new proposal digest and renewed downstream evaluation. A changed target, tenant, identity, purpose, environment, classification, or protected input requires a renewed Immutable Context. A new operation, capability, risk, side effect, or validation obligation requires renewed policy and risk evaluation and may require new approval. Re-entry never preserves authority whose binding inputs have changed.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Exceptional Paths and Controlled Re-entry,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
ILATEN-00373,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1652,All implementations shall preserve the following invariants:,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Execution Flow Invariants,NONE,MISSING_IMPLEMENTATION
ILATEN-00374,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1658,- human approval is explicit and bound to the exact reviewed material state where required;,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Execution Flow Invariants,NONE,MISSING_IMPLEMENTATION
ILATEN-00375,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:1660,- all governed operations execute through the Tool Gateway inside the required isolation boundary;,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 2.6 / Execution Flow Invariants,src/core/immutable_context.py; src/core/tool_gateway.py; services/control_plane/workflows.py; tests/test_governed_runtime.py,PARTIAL
